src,trg
Write a Python program to find the total number of uppercase and lowercase letters in a given string,"""\nstr1='TestStringInCamelCase'\nno_of_ucase, no_of_lcase = 0,0\nfor c in str1 : \n\tif c>='A' and c<='Z' : \n\t\tno_of_ucase += 1\n\tif c>='a' and c<='z' : \n\t\tno_of_lcase += 1\nprint(no_of_lcase)\nprint(no_of_ucase)"""
Write a Python program to find the total number of letters and digits in a given string,"""\nstr1='TestStringwith123456789'\nno_of_letters, no_of_digits = 0,0\nfor c in str1 : \n\tno_of_letters += c.isalpha()\n\tno_of_digits += c.isnumeric()\nprint(no_of_letters)\nprint(no_of_digits)"""
Write a Python function to count occurrence of a word in the given text,"'\ndef text_searcher(text, word) : \n\tcount = 0\n\tfor w in text.split() : \n\t\tif w == word : \n\t\t\tcount = count + 1\n\treturn count'"
Write a Python function to capitalizes the first letter of each word in a string,'\ndef capitalize(text) : \n\treturn text.title()'
Write a Python function to remove falsy values from a list,"'\ndef newlist(lst) : \n\treturn list(filter(None, lst))'"
Write a Python function to to find the sum of all digits of a given integer,'\ndef sum_of_digits(num) : \n\tif num == 0 : \n\treturn 0\n\telse : \n\treturn num % 10 + sum_of_digits(int(num / 10))'
Write a Python function to check all elements of a list are the same or not,'\ndef check_equal(a) : \n\treturn a[1 : ] == a[ : -1]'
Write a Python program to convert string into a datetime object,"'\nfrom datetime import datetime\ndate_string = ""Mar 26 2021  4 : 20PM""\ndatetime_object = datetime.strptime(date_string, \'%b %d %Y %I : %M%p\')\nprint(datetime_object)'"
Write a Python function that returns the integer obtained by reversing the digits of the given integer,'\ndef reverse(n) : \n\ts=str(n) \n\tp=s[ :  : -1]\n\treturn p '
"Write a Python program that updates set1 by adding items from set2, except common items","'\nset1 = {10, 20, 30, 40, 50}\nset2 = {30, 40, 50, 60, 70}\nset1.symmetric_difference_update(set2)\nprint(set1)'"
Write a Python program that removes items from set1 that are not common to both set1 and set2,"'\nset1 = {10, 20, 30, 40, 50}\nset2 = {30, 40, 50, 60, 70}\nset1.intersection_update(set2)\nprint(set1)'"
Write a Python program to reverse a tuple,"'\naTuple = (10, 20, 30, 40, 50)\naTuple = aTuple[ :  : -1]\nprint(aTuple)'"
Write a Python program to swap two tuples,"'\ntuple1 = (11, 22)\ntuple2 = (99, 88)\ntuple1, tuple2 = tuple2, tuple1\nprint(tuple2)\nprint(tuple1)'"
Write a Python program to modify the second item (33) of a list inside a following tuple to 333,"'\ntuple1 = (11, [22, 33], 44, 55)\ntuple1[1][1] = 333\nprint(tuple1)'"
Write a Python program to sort a tuple of tuples by 2nd item,"""\ntuple1 = (('a', 23),('b', 37),('c', 11), ('d',29))\ntuple1 = tuple(sorted(list(tuple1), key=lambda x :  x[1]))\nprint(tuple1)"""
Write a Python function to check if all items in the following tuple are the same,'\ndef check_tuple_same(sampleTuple) : \n\treturn all(i == sampleTuple[0] for i in sampleTuple)'
Write a Python program to print current time in milliseconds,'\nimport time\nmilliseconds = int(round(time.time() * 1000))\nprint(milliseconds)'
Write a Python function func1() such that it can accept a variable length of  argument and print all arguments value,'\ndef func1(*args) : \n\tfor i in args : \n\t\tprint(i)'
Write a Python program that Given a two Python list. Iterate both lists simultaneously such that list1 should display item in original order and list2 in reverse order,"'\nlist1 = [10, 20, 30, 40]\nlist2 = [100, 200, 300, 400]\nfor x, y in zip(list1, list2[ :  : -1]) : \n\tprint(x, y)'"
"Write a Python function that Given a string, display only those characters which are present at an even index number","'\ndef printEveIndexChar(str) : \n\tfor i in range(0, len(str)-1, 2) : \n\tprint(""index["",i,""]"", str[i] )'"
"Write a Python function that Given a string and an integer number n, remove characters from a string starting from zero up to n and return a new string","'\ndef removeChars(str, n) : \n\treturn str[n : ]'"
"Write a Python function that Given a list of numbers, return True if first and last number of a list is same",'\ndef isFirst_And_Last_Same(numberList) : \n\tfirstElement = numberList[0]\n\tlastElement = numberList[-1]\n\tif (firstElement == lastElement) : \n\t\treturn True\n\telse : \n\t\treturn False'
"Write a Python function that Given a list of numbers, Iterate it and print only those numbers which are divisible of 5",'\ndef findDivisible(numberList) : \n\tfor num in numberList : \n\t\tif (num % 5 == 0) : \n\t\t\tprint(num)'
Write a Python function that Given a two list of numbers create a new list such that new list should contain only odd numbers from the first list and even numbers from the second list,"'\ndef mergeList(list1, list2) : \n\tthirdList = []\n\tfor num in list1 : \n\t\tif (num % 2 != 0) : \n\t\t\tthirdList.append(num)\n\tfor num in list2 : \n\t\tif (num % 2 == 0) : \n\t\t\tthirdList.append(num)\n\treturn thirdList'"
"Write a Python program to return a set of all elements in either A or B, but not both","'\nset1 = {10, 20, 30, 40, 50}\nset2 = {30, 40, 50, 60, 70}\nprint(set1.symmetric_difference(set2))'"
Write a Python program to Subtract a week ( 7 days) from a given date in Python,"'\nfrom datetime import datetime, timedelta\ngiven_date = datetime(2020, 2, 25)\ndays_to_subtract = 7\nres_date = given_date - timedelta(days=days_to_subtract)\nprint(res_date)'"
Write a Python program to Find the day of week of a given date,"""\nfrom datetime import datetime\ngiven_date = datetime(2020, 7, 26)\nprint(given_date.strftime('%A'))"""
Write a Python program to Convert following datetime instance into string format,"'\nfrom datetime import datetime\ngiven_date = datetime(2020, 2, 25)\nstring_date = given_date.strftime(""%Y-%m-%d %H : %M : %S"")\nprint(string_date)'"
Write a Python program to convert two equal length sets to dictionary,"""\nkeys = {'Ten', 'Twenty', 'Thirty'}\nvalues = {10, 20, 30}\nsampleDict = dict(zip(keys, values))\nprint(sampleDict)"""
Write a program which will find all such numbers which are divisible by 7 but are not a multiple of 5 between 2000 and 3200 (both included).,"'\nl=[]\nfor i in range(2000, 3201) : \n\tif (i%7==0) and (i%5!=0) : \n\t\tl.append(str(i))'"
Write a program that will determine the object type,"""\ndef typeIdentifier(object) : \n\treturn f'object type  :  {type(object)}'"""
Write a Python class which has at least two methods: getString: to get a string from console input printString: to print the string in upper case.,"'\nclass IOString(object) : \n\tdef __init__(self) : \n\t\tself.s = """"\n\tdef getString(self) : \n\t\tself.s = input()\n\tdef printString(self) : \n\t\tprint(self.s.upper())\nstrObj = IOString()\nstrObj.getString()\nstrObj.printString()'"
Write a program that will determine the memory usage by python process,"'\nimport os, psutil\nprint(psutil.Process(os.getpid()).memory_info().rss / 1024 ** 2)'"
Write a function that will provide the ascii value of a character,"""\ndef charToASCII(chr) : \n\treturn f'ASCII value of {chr} is :  {ord(chr)}'"""
Write a function to reverse a string,'\ndef revStr(inp) : \n\tinp = inp[ :  : -1]\n\treturn inp'
Write a function to determine the bits used by any number,"""\ndef totalBits(n) : \n\treturn f'total number of bits used in {n} is  :  {len(bin(n)[2 :  ])}'"""
write a function to find the sum of Sine series,"'\nimport math\ndef sin(x,n) : \n\tsine = 0\n\tfor i in range(n) : \n\t\tsign = (-1)**i\n\t\tpi=22/7\n\t\ty=x*(pi/180)\n\t\tsine = sine + ((y**(2.0*i+1))/math.factorial(2*i+1))*sign\n\treturn sine'"
Write a function to determine whether a given number is even or odd recursively,"'\ndef check(n) : \n\tif (n < 2) : \n\t\treturn (n % 2 == 0)\n\treturn (check(n - 2))\nn=int(input(""Enter number : ""))\nif(check(n)==True) : \n\t\t print(""Number is even!"")\nelse : \n\t\t print(""Number is odd!"")'"
Write a program to swap two variables inplace,"'\na,b = b,a'"
Write a program that prints the words in a comma-separated sequence after sorting them alphabetically.,"""\nitems=[x for x in input().split(',')]\nitems.sort()\nprint(','.join(items))"""
Write a function that takes a base and a power and finds the power of the base using recursion.,"'\ndef power(base,exp) : \n\tif(exp==1) : \n\t\treturn(base)\n\tif(exp!=1) : \n\t\treturn(base*power(base,exp-1))\nbase=int(input(""Enter base :  ""))\nexp=int(input(""Enter exponential value :  ""))\nprint(""Result : "",power(base,exp))'"
Write a function that will convert a string into camelCase,"'\nfrom re import sub\ndef camelCase(string) : \n\tstring = sub(r""(_|-)+"", "" "", string).title().replace("" "", """")\n\treturn string[0].lower() + string[1 : ]'"
Write a function to remove empty list from a list using list comprehension,'\ndef removeEmptyList(li) : \n\tres = [ele for ele in li if ele != []] \n\treturn res'
Write a function to Find the size of a Tuple in Python without garbage values,"""\nTuple = (10,20)\ndef sizeOfTuple(tup) : \n\treturn f'Size of Tuple :  {str(Tuple.__sizeof__())} bytes' """
"Write a function, which will find all such numbers between 1000 to 9999 that each digit of the number is an even number.","'\nvalues = []\nfor i in range(1000, 9999) : \n\ts = str(i)\n\tif (int(s[0])%2==0) and (int(s[1])%2==0) and (int(s[2])%2==0) and (int(s[3])%2==0) : \n\t\t values.append(s)'"
Write a function that finds a list is homogeneous,"'\ndef homoList(li) : \n\tres = True\n\tfor i in li :  \n\t\t if not isinstance(i, type(li[0])) :  \n\t\t\tres = False \n\t\t\tbreak\n\treturn res'"
Write a function to remove a given date type elements from a list.,"'\ndef removeDataType(li,dType) : \n\tres = []\n\tfor i in li : \n\t\tif not isinstance(i, dType) : \n\t\t\tres.append(i)\n\treturn res'"
"Write a python function to find out the occurence of ""i"" element before first ""j"" in the list","'\ndef firstOccurence(arr, i,j) : \n\tres = 0\n\tfor k in arr : \t\t\t\t \n\t\t if k == j :  \n\t\t\tbreak\n\t\t if k == i :  \n\t\t\tres += 1\n\treturn res'"
Write a program to check whether a file/path/direcory exists or not,"'\nfile_path = ""path/here""\nimport os.path\nos.path.exists(file_path)'"
Write a program to merge two python dictionaries,"""\nx={'key1' : 'val1','key2' : 'val2'}\ny={'key3' : 'val3','key4' : 'val4'}\nz = {**x, **y} # z = x | y  """
Write a program to convert dictionary into JSON,"'\nimport json\ndata = {""key1""  :  ""value1"", ""key2""  :  ""value2""}\njsonData = json.dumps(data)\nprint(jsonData)'"
Write a function to Check whether following json is valid or invalid,'\nimport json\ndef validateJSON(jsonData) : \n\ttry : \n\t\tjson.loads(jsonData)\n\texcept ValueError as err : \n\t\treturn False\n\treturn True'
Write a function to remove and print every third number from a list of numbers until the list becomes empty,'\ndef remove_nums(int_list) : \n\tposition = 3 - 1 \n\tidx = 0\n\tlen_list = (len(int_list))\n\twhile len_list>0 : \n\tidx = (position+idx)%len_list\n\tprint(int_list.pop(idx))\n\tlen_list -= 1'
Write a program to get a list of locally installed Python modules,"'\nimport pkg_resources\ninstalled_packages = pkg_resources.working_set\ninstalled_packages_list = sorted([""%s==%s"" % (i.key, i.version)\n\t\tfor i in installed_packages])\nfor m in installed_packages_list : \n\tprint(m)'"
Write a function to add two positive integers without using the '+' operator,"'\ndef add_without_plus_operator(a, b) : \n\twhile b != 0 : \n\t\tdata = a & b\n\t\ta = a ^ b\n\t\tb = data << 1\n\treturn a'"
Write a program to find the median among three given number,'\nx=10\ny=20\nz=30\nif y < x and x < z : \n\tprint(x)\nelif z < x and x < y : \n\tprint(x)\nelif z < y and y < x : \n\tprint(y)\nelif x < y and y < z : \n\tprint(y)\nelif y < z and z < x : \n\tprint(z)\t\nelif x < z and z < y : \n\tprint(z)'
Write a program to compute the number of digits in multiplication of two given integers,"'\na,b = 312, 410\nprint(len(str(a*b)))'"
Write a function to return the area of a rhombus,"'\ndef area(d1, a) :  \n\td2 = (4*(a**2) - d1**2)**0.5\n\tarea = 0.5 * d1 * d2 \n\treturn(area) '"
"Write a function that Given a number, find the most significant bit number which is set bit and which is in power of two",'\ndef setBitNumber(n) :  \n\tif (n == 0) :  \n\t\treturn 0\n\tmsb = 0 \n\tn = int(n / 2) \n\twhile (n > 0) :  \n\t\tn = int(n / 2) \n\t\tmsb += 1\n\treturn (1 << msb) '
Write a function to calculate volume of Triangular Pyramid,"'\ndef volumeTriangular(a, b, h) :  \n\treturn (0.1666) * a * b * h '"
Write a function to calculate volume of Square Pyramid,"'\ndef volumeSquare(b, h) :  \n\treturn (0.33) * b * b * h '"
Write a function to calculate Volume of Pentagonal Pyramid,"'\ndef volumePentagonal(a, b, h) :  \n\treturn (0.83) * a * b * h '"
Write a function to calculate Volume of Hexagonal Pyramid,"'\ndef volumeHexagonal(a, b, h) :  \n\treturn a * b * h'"
Write a python program to find and print if a number given is disarium or not,"'\nnum = 135\nnum_len = len(str(num))\nn = num\nsum = 0\nexp = num_len\nwhile n != 0 : \n\ti = int(n % 10)\n\tn = int(n / 10)\n\tsum += i ** exp\n\texp -= 1\nif sum == num : \n\tprint(""disarium"")\nelse : \n\tprint(""not disarium"")'"
Write a python program to find and print volume of a sphere for which diameter d is given,"'\nimport math\ndiameter = 12.\nradius = diameter/2.\n# Calculate volume V\nV = 4./3. * math.pi * radius ** 3\nprint(f""Volume={V}"")'"
"Write a python program using list comprehension to produce and print the list ['x', 'xx', 'xxx', 'xxxx', 'y', 'yy', 'yyy', 'yyyy', 'z', 'zz', 'zzz', 'zzzz']","""\ninput_string_list = ['x', 'y', 'z']\nrepeat_count = 4\nlist2 = [input_string_list[i] * (j+1)  for i in range(len(input_string_list)) for j in range(repeat_count) ]\nprint(list2)"""
"Write a python program using list comprehension to produce and print the list ['x', 'y', 'z', 'xx', 'yy', 'zz', 'xxx', 'yyy', 'zzz', 'xxxx', 'yyyy', 'zzzz']","""\ninput_string_list = ['x', 'y', 'z']\nrepeat_count = 4\nlist3 = [input_string_list[i] * (j+1) for j in range(repeat_count)  for i in range(len(input_string_list)) ]\nprint(list3)"""
"Write a python program using list comprehension to produce and print the list  [[2],[3],[4],[3],[4],[5],[4],[5],[6]]",'\nstart_num = 2\nrepeat_count = 3\nmax_offset = 3\nlist4 = [[start_num + i + j ]  for j in range(max_offset) for i in range(repeat_count) ] \nprint(list4)'
"Write a python program using list comprehension to produce and print the list [[2, 3, 4, 5], [3, 4, 5, 6], [4, 5, 6, 7], [5, 6, 7, 8]]",'\nstart_num = 2\nrepeat_count = 4\nmax_offset =4\nlist5 = [[start_num + i + j  for j in range(max_offset)]  for i in range(repeat_count) ]\nprint(list5)'
"Write a python program using list comprehension to produce and print the list [(1, 1), (2, 1), (3, 1), (1, 2), (2, 2), (3, 2), (1, 3), (2, 3), (3, 3)]","'\nmax_count = 3\nlist6 = [(j+1,i+1)  for i in range(max_count)  for j in range(max_count) ]\nprint(list6)'"
