src,trg
Write a python program to flatten  a multidimensional list,"my _ list  =   [  [ 10 , 20 , 30 ]  ,  [ 40 , 50 , 60 ]  ,  [ 70 , 80 , 90 ]  ] 
flattened  =   [ x for temp in my _ list for x in temp ] 
print ( flattened ) "
Write Python Program to Print Table of a Given Number,"n = int ( input ( ""Enter the number to print the tables for : "" )  ) 
for i in range ( 1 , 11 )  : 
    print ( n , ""x"" , i , "" = "" , n * i ) "
Write a program to print the powers of 2 using anonymous function,"terms  =  10
result  =  list ( map ( lambda x :  2  *  *  x ,  range ( terms )  )  ) 
print ( ""The total terms are : "" , terms ) 
for i in range ( terms )  : 
   print ( ""2 raised to power"" , i , ""is"" , result [ i ]  ) "
Write a python program to sort alphabetically the words form a string provided by the user,"my _ str  =  ""Hello this Is an Example With cased letters""
words  =   [ word . lower (  )  for word in my _ str . split (  )  ] 
words . sort (  ) 
print ( ""The sorted words are : "" ) 
for word in words : 
   print ( word ) "
Write a python function which accepts or discard only string ending with alphanumeric character,"import re 
regex  =  ' [ a - zA - z0 - 9 ]  $ '
def check ( string )  : 
    if ( re . search ( regex ,  string )  )  :   
        print ( ""Accept"" )           
    else :   
        print ( ""Discard"" )  "
Write a python program to accept a number n and calculate n+nn+nn,"n = int ( input ( ""Enter a number n :  "" )  ) 
temp = str ( n ) 
t1 = temp + temp
t2 = temp + temp + temp
comp = n + int ( t1 )  + int ( t2 ) 
print ( ""The value is : "" , comp ) "
Write a program to accept a number and print inverted star pattern,"n = int ( input ( ""Enter number of rows :  "" )  ) 
for i in range  ( n , 0 ,  - 1 )  : 
    print (  ( n - i )   *  ' '  +  i  *  ' * ' ) "
Write a program to print prime numbers in a range using Sieve of Eratosthenes.,"n = int ( input ( ""Enter upper limit of range :  "" )  ) 
sieve = set ( range ( 2 , n + 1 )  ) 
while sieve : 
    prime = min ( sieve ) 
    print ( prime , end = "" \ t"" ) 
    sieve -  = set ( range ( prime , n + 1 , prime )  ) 
print (  ) "
Write a function to get the Cumulative sum of a list,"def Cumulative ( lists )  :  
    cu _ list  =   [  ]  
    length  =  len ( lists )  
    cu _ list  =   [ sum ( lists [ 0 : x : 1 ]  )  for x in range ( 0 ,  length + 1 )  ]  
    return cu _ list [ 1 :  ] "
Write a python program to convert complex number to polar coordinates,"import cmath  
num  =  cmath . polar ( 1 )   
print ( num )  "
Write a python program to print calendar of a given year,"import calendar 
year  =  2019
print ( calendar . calendar ( year )  )    "
write a python program to print even numbers in a list,"list1   =   [ 2 , 7 , 5 , 64 , 14 ] 
for i in list1 : 
    if i % 2 =  = 0 : 
        print ( i , end = "" "" ) "
write a python program to print positive numbers in a list,"list1  =   [ 2 , 4 ,  - 5 , 3 , 8 ,  - 10 ,  - 11 ] 
for i in list1 : 
    if i > 0 : 
        print ( i , end = "" "" ) "
write a python program to remove empty list from list and print it,"list1  =   [ 2 , 5 , 6 ,  [  ]  , 8 ,  [  ]  ,  [  ]  , 0 ] 
list2 =  [  ] 
for i in list1 : 
    if not isinstance ( i , list )  : 
       list2 . append ( i ) 
print ( list2 ) "
write a python program to print the list having sum of digits,"list1  =   [ 12 ,  67 ,  98 ,  34 ] 
list2 =  [  ] 
for i in list1 : 
    sum  =  0
    for digit in str ( i )  :  
        sum  +  =  int ( digit )  
    list2 . append ( sum ) 
print ( list2 ) "
write a python program to find string in a list and print it,"list1  =   [ 1 ,  2 . 0 ,  'have' ,  'a' ,  'nice' ,  'day' ]  
s  =  'nice'
for i in list1 : 
    if i  =  =  s : 
       print ( f' { s }  is  present in the list' ) "
write a python function to swap two numbers in a list and return the list,"def swapPositions ( list ,  pos1 ,  pos2 )  :  
    list [ pos1 ]  ,  list [ pos2 ]   =  list [ pos2 ]  ,  list [ pos1 ]  
    return list"
Driver function,"List1  =   [ 23 ,  65 ,  19 ,  90 ]  
pos1 ,  pos2   =  1 ,  3
print ( swapPositions ( List1 ,  pos1 - 1 ,  pos2 - 1 )  )  "
write a python function tp print the occurences of i before first j in list,"list1  =   [ 4 ,  5 ,  6 ,  4 ,  1 ,  4 ,  8 ,  5 ,  4 ,  3 ,  4 ,  9 ]  
i ,  j  =  4 ,  8
count = 0
for k in list1 : 
    if k =  = i and k !  = j : 
       count = count + 1
    elif k =  = j : 
         break ;    
print ( count ) "
14 Write a python program to find elements with the same index and print them,"list1  =   [ 3 ,  1 ,  2 ,  5 ,  4 ,  10 ,  6 ,  9 ]  
list2  =   [  ]  
for idx ,  ele in enumerate ( list1 )  :  
    if idx  =  =  ele :  
        list2 . append ( ele )  
print ( ""Filtered elements  :  ""  +  str ( list2 )  ) "
15 Write a python program to check if two list are reverse equal and print boolean value,"list1  =   [ 5 ,  6 ,  7 ,  8 ]  
list2  =   [ 8 ,  7 ,  6 ,  5 ]  
res  =  list1  =  =  list ( reversed ( list2 )  )  
print ( ""Are both list reverse of each other  ?   :  ""  +  str ( res )  ) "
17 Write a python program to check if any string is empty in list and print true or False,"list1  =   [ 'the' ,  'sun' ,  'rises' ,  '' ,  'the' ,  'east' ]  
res  =  any ( len ( ele )   =  =  0 for ele in list1 )  
print ( ""Is any string empty in list ?   :  ""  +  str ( res )  )  "
19 Write a python function to remove i'th character from a string,"def remove ( string ,  i )  :   
    a  =  string [   :  i ]   
    b  =  string [ i  +  1 :   ]  
    return a  +  b "
20 Write a python program to move number to end of string and print them,"test _ str  =  'the2sun4rises5sinthe6east9'
print ( ""The original string is  :  ""  +  str ( test _ str )  ) 
s = ''
r = ''
for i in test _ str : 
    if i . isdigit (  )  : 
      s = s + i
    else : 
      r = r + i 
print ( r + s ) "
21 Write a python program to count the number of spaces in a string and print it,"count = 0
string  =  ""Welcome to schoolofAI""
for i in string : 
    if i =  = "" "" : 
        count = count + 1
print ( f'number of spaces  { count } ' ) "
22 Write a python program to Concatenate all elements of a list into a string and print it,"l  =   [ 'hello' ,  'guys' ,  'have' ,  
   'a' ,  'nice' ,  'day' ]  
l  =  ' ' . join ( l )   
print ( l )  "
23 Write a python program to filter similar case strings and print it,"x =  [  ] 
for i in test _ list : 
    if i . islower (  )  or i . isupper (  )  : 
       print ( x . append ( i )  ) 
print ( x )  "
24 Write a python program to increment Suffix number in string and print it,"test _ str  =  'hello006'
x = ''
r = ''
for i in test _ str : 
    if i . isdigit (  )  and int ( i )  > 0 : 
       x = x + str ( int ( i )  + 1 ) 
    else : 
      r = r + i
print ( r + x )   "
28 Write a python program to compute arithmetic operation from String and print it,"test _ str  =  '5x6 ,  9x10 ,  7x8'
temp  =  test _ str . replace ( ' , ' ,  ' + ' )  . replace ( 'x' ,  ' * ' )  
res  =  eval ( temp )  
print ( ""The computed summation of products  :  ""  +  str ( res )  )  "
29 write a python  program to Extract string till first Non-Alphanumeric character and print it,"test _ str  =  'geeks4g !  !  ! eeks'
s = ''
for i in test _ str : 
    if i . isalnum (  )  =  = False : 
       break
    else : 
      s +  = i  
print ( s )    "
30 write a python program  to extract domain name from Email address and print it,"test _ str  =  'md . shakiluzzaman @ gmail . com'
print ( ""The original string is  :  ""  +  str ( test _ str )  ) 
s = test _ str . split ( ' @ ' ) 
print ( s [ 1 ]  ) "
33 write a python program to delete all occurences of character and print it,"test _ str  =  ""TheSchoolofAI""
rem _ char  =  ""e""
res  =  test _ str . replace ( rem _ char ,  """" )  
print ( ""The string after character deletion  :  ""  +  str ( res )  ) "
35 Write a python program to remove duplicate word from sentence and print it,"str1  =  ""Good bye bye world world""
l = str1 . split ( "" "" ) 
s = list ( set ( l )  ) 
print ( "" "" . join ( i for i in s )  ) "
46 write a python program to test if Values Sum is Greater than Keys Sum in dictionary and print it,"test _ dict  =   { 5 :  3 ,  1 :  3 ,  10 :  4 ,  7 :  3 ,  8 :  1 ,  9 :  5 }  
res  =  sum ( list ( test _ dict . keys (  )  )  )   <  sum ( list ( test _ dict . values (  )  )  )  
print ( ""The required result  :  ""  +  str ( res )  ) "
47 write a program to  sort Dictionary by key-value Summation and print it,"test _ dict  =   { 3 :  5 ,  1 :  3 ,  4 :  6 ,  2 :  7 ,  8 :  1 }  
res  =  sorted ( test _ dict . items (  )  ,  key = lambda sub :  sub [ 0 ]   +  sub [ 1 ]  )  "
converting to dictionary,"res  =   { sub [ 0 ]  :  sub [ 1 ]  for sub in res }  
print ( ""The sorted result  :  ""  +  str ( res )  )  "
55 write a python program to extract  N largest dictionaries keys and print it,"test _ dict  =   { 6  :  2 ,  8 :  9 ,  3 :  9 ,  10 :  8 }  
N  =  4
res  =   [  ]  "
write a python program to extract N largest dictionaries keys  and print it,"for key ,  val in sorted ( test _ dict . items (  )  ,  key  =  lambda x :  x [ 0 ]  ,  reverse  =  True )  [  : N ]  :  
    res . append ( key )  
print ( ""Top N keys are :  ""  +  str ( res )  ) "
57 write a python program  to add prefix to each key name in dictionary and print it,"test _ dict  =   { 'Gfg'  :  6 ,  'is'  :  7 ,  'best'  :  9 ,  'for'  :  8 ,  'geeks'  :  11 }   
temp  =  ""Pro""
d =  {  } 
for key , value in test _ dict . items (  )  : 
    d . update (  { temp + key : value }  ) 
print ( d ) "
62 write a program to concatenate Ranged Values in String list and print it,"test _ list  =   [ ""abGFGcs"" ,  ""cdforef"" ,  ""asalloi"" ]  
i ,  j  =  2 ,  5
r = ''
for z in test _ list : 
    r  +  =  z [ i : j ]  
print ( r ) "
64 write a program  to convert string to dictionary and print it,"str  =  "" Jan  =  January ;  Feb  =  February ;  Mar  =  March""
dictionary  =  dict ( subString . split ( "" = "" )  for subString in str . split ( "" ; "" )  )  
print ( dictionary )  "
67 write a python program to group Strings on Kth character and print it,"test _ list  =   [ ""gfg"" ,  ""is"" ,  ""best"" ,  ""for"" ,  ""geeks"" ]  
print ( ""The original list is  :  ""  +  str ( test _ list )  )  
K  =  2
d =  {  } 
for i in test _ list : 
    d . update (  { i [ K - 1 ]  :  [ i ]  }  ) 
print ( d )  "
91 write a python program to concatenate tuple and print it,"test _ tup1  =   ( 1 ,  3 ,  5 )  
test _ tup2  =   ( 4 ,  6 )  
print ( ""The original tuple 1  :  ""  +  str ( test _ tup1 )  )  
print ( ""The original tuple 2  :  ""  +  str ( test _ tup2 )  )  
c = test _ tup1 + test _ tup2
print ( c ) "
96 write a python program to convert  list of tuples into digits and print it,"lst  =   [  ( 11 ,  100 )  ,   ( 22 ,  200 )  ,   ( 33 ,  300 )  ,   ( 44 ,  400 )  ,   ( 88 ,  800 )  ] 
a = ''
for i in lst : 
    for j in i : 
        a +  = str ( j ) 
print ( list ( set ( a )  )  ) "
98 write a python program to  count the elements in a list until an element is a Tuple  and print it,"li  =   [ 4 ,  5 ,  6 ,  10 ,   ( 1 ,  2 ,  3 )  ,  11 ,  2 ,  4 ] 
count = 0
for i in li : 
    if  isinstance ( i , tuple )  : 
        break
    count = count + 1
print ( f'count of element till tuple is encountered  { count } ' ) "
write a python function to remove last element in the list,"def remove _ last _ element _ list ( list1 )  : 
    list1 . pop (  ) 
    return list1"
"write a function to calculate the apothem of polygon given the number of edges, circumradius","import math
def apothem _ of _ polygon ( number _ of _ edges ,  circumradius )  : 
    return circumradius  *  math . cos ( 180 / number _ of _ edges ) "
"write a function which creates a deck of cards, given the list of suits and values","def create _ deck _ of _ cards ( values :  list ,  suits :  list )  : 
    card _ deck  =   [  ] 
    for i in range ( 52 )  : 
        tup  =   ( values [ i ]  ,  suits [ i ]  ) 
        card _ deck . append ( tup ) 
    return card _ deck"
write a function which takes in a list and a number as an input and returns a list with each list element raised to power of that number,"def powered _ list ( a _ list ,  a _ number )  : 
    a _ list  =   [ math . pow ( a _ number )  for i in a _ list ]   
    return a _ list"
write a function to execute a string containing Python code,"def execute _ python _ code ( a _ string )  : 
    return exec ( a _ string ) "
write a function to multiply all the numbers in a list,"def multiply _ all ( a _ list )  : 
    product  =  1
    for i in a _ list : 
        product  *  =  i
    return product"
"write a function to slice a tuple, given an input tuple and start, stop, step=1","def slice _ a _ tuple ( a _ tuple ,  start ,  stop ,  step = 1 )  : 
    return a _ tuple [ start : stop : step ] "
write a function to check if a list is empty or not,"def list _ is _ empty ( a _ list )  : 
    if not a _ list : 
        return True
    else : 
        return False"
Write a Python function to convert a string list to a normal list type,"import ast
def convert _ string _ to _ list ( str _ lst )  : 
    return ast . literal _ eval ( str _ lst ) "
